Unnamed: 0,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
3424,flat,on request,sector 103,1.69,9145.0,3,3,3+,8.0,Relatively New,1670.0,0,0,0,0,0,0,49
3425,flat,tata primanti,sector 72,3.3,15385.0,3,3,3+,10.0,Relatively New,2000.0,0,1,0,0,0,2,165
3426,flat,m3m merlin,sector 67,3.4,14419.0,3,4,3,16.0,Relatively New,2016.0,0,1,0,0,0,2,174
3427,house,independent,madanpuri,1.15,8519.0,5,3,2,2.0,Old Property,1350.0,0,0,0,1,0,0,15
3428,flat,experion the heartsong,sector 108,0.97,9238.0,2,2,3,10.0,Relatively New,1167.0,0,1,0,0,0,0,165
3429,flat,supertech hilltown,sector 2,0.8,5556.0,3,2,3,8.0,Moderately Old,1440.0,0,0,0,0,0,0,0
3430,flat,jmd gardens,sector 33,3.25,7509.0,4,4,3+,17.0,Old Property,4809.0,0,1,0,0,0,2,130
3431,flat,vipul lavanya,sector 81,1.0,8000.0,2,2,2,7.0,Relatively New,1131.0,0,0,0,0,0,0,31
3432,flat,microtek greenburg,sector 86,1.25,8446.0,3,4,3,0.0,Relatively New,1339.0,1,0,0,0,0,0,49
3433,house,independent,sector 43,5.75,23663.0,4,4,2,4.0,Under Construction,2430.0,0,1,1,0,0,1,153
3434,flat,pioneer park,sector 61,2.04,14624.0,3,3,3+,16.0,Moderately Old,1595.0,0,1,0,0,0,2,165
3435,flat,chd avenue,sector 71,1.25,7172.0,3,4,2,7.0,Relatively New,1577.0,0,1,0,0,0,2,160
3436,flat,mahindra aura,sector 110,1.4,9655.0,3,3,3,10.0,Relatively New,1550.0,0,0,0,0,0,2,142
3437,flat,godrej,sector 79,1.91,8512.0,3,4,3+,7.0,Relatively New,2031.0,0,1,0,0,0,0,158
3438,flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,12.0,Relatively New,1584.0,0,0,0,0,1,0,65
3439,flat,signature global park,sohna road,0.54,6506.0,2,2,1,2.0,Relatively New,922.0,0,0,0,0,0,0,16
3440,flat,global hill view,sector 11,0.36,5150.0,2,2,0,15.0,Relatively New,699.0,0,0,0,0,0,0,0
3441,flat,ansal sushant lok ci,sector 43,2.0,15152.0,3,3,2,1.0,Old Property,1467.0,0,1,0,0,0,1,15
3442,flat,professors enclave cghs,sector 56,1.54,8324.0,3,3,2,6.0,Old Property,1920.0,0,1,0,1,0,2,104
3443,flat,sare crescent parc,sector 92,0.66,4977.0,3,2,2,15.0,Relatively New,1473.0,0,0,0,0,0,1,44
3444,house,ireo victory valley,sector 67,8.0,68085.0,0,7,3+,51.0,Moderately Old,3600.0,1,1,0,1,0,2,49
3446,flat,shapoorji pallonji joyville gurugram,sector 102,1.35,14754.0,2,2,2,10.0,Under Construction,828.0,0,0,0,0,0,0,22
3447,house,tata primanti,sector 72,8.6,12286.0,4,5,3+,3.0,Relatively New,7000.0,0,0,0,0,0,2,30
3448,flat,shree vardhman victoria,sector 70,1.65,8462.0,3,4,3,5.0,Relatively New,1527.0,0,1,0,0,1,2,49
3449,flat,bestech park view ananda,sector 81,1.1,6687.0,3,2,3+,5.0,Relatively New,1319.0,0,0,0,0,0,0,150
3450,flat,pareena coban residences,sector 99a,1.02,8793.0,2,2,3,3.0,Relatively New,1430.0,1,0,0,0,0,0,174
3451,flat,shree vardhman flora,sector 90,0.85,4404.0,3,4,3,3.0,Relatively New,1679.0,0,1,1,0,0,0,110
3452,flat,emaar palm gardens,sector 83,1.48,7789.0,3,3,3,7.0,Relatively New,1549.0,0,1,0,0,0,0,66
3453,flat,dlf regency park,sector 28,2.26,13697.0,3,3,2,19.0,Old Property,1700.0,0,1,0,0,0,0,158
3454,flat,ild greens,sector 37c,0.95,9223.0,2,2,3+,11.0,Relatively New,1179.0,0,0,1,1,0,2,119
3455,flat,dlf regal gardens,sector 90,1.29,9021.0,3,3,3,7.0,Relatively New,1540.0,1,0,0,0,0,0,174
3456,house,sushant lok 1 builder floors,sector 43,1.65,3395.0,4,4,3+,4.0,Moderately Old,540.0,0,0,0,0,1,1,49
3457,flat,puri emerald bay,sector 104,1.58,9117.0,2,3,3,11.0,Relatively New,1538.0,0,1,0,0,0,0,101
3458,flat,dlf regal gardens,sector 90,1.79,8081.0,4,3,3+,10.0,Moderately Old,2461.0,0,0,0,0,0,0,63
3459,flat,antriksh heights,sector 84,0.84,4870.0,3,3,3+,8.0,New Property,1561.0,0,0,0,1,0,0,60
3461,flat,godrej nature plus,sector 33,1.35,8232.0,3,2,3+,7.0,Under Construction,1484.0,0,0,0,1,0,0,49
3462,flat,umang winter hills,sector 77,1.4,6341.0,3,3,3,10.0,Relatively New,1735.0,0,0,0,0,0,0,28
3463,flat,dlf regal gardens,sector 90,1.27,5498.0,3,3,3+,2.0,Relatively New,1500.0,0,0,0,0,1,0,72
3464,house,shivaji nagar residential,shivaji nagar,3.08,11407.0,6,4,2,1.0,Old Property,2700.0,0,0,0,0,0,0,0
3465,flat,godrej nature plus,sector 33,1.2,14371.0,2,2,3,1.0,New Property,86.0,0,0,0,0,0,0,65
3466,flat,shree vardhman victoria,sector 70,1.15,8519.0,2,2,2,6.0,Relatively New,1500.0,1,0,0,0,0,0,85
3467,flat,eldeco accolade,sohna road,1.3,7424.0,3,3,3+,10.0,Relatively New,1509.0,0,0,0,0,0,0,49
3468,flat,experion windchants,sector 112,3.75,13383.0,3,5,3+,22.0,Relatively New,2536.0,0,1,0,0,0,2,49
3469,flat,m3m woodshire,sector 107,1.35,5718.0,3,4,3+,8.0,Relatively New,1950.0,0,1,0,0,0,2,74
3470,flat,signature global solera,sector 107,0.37,6752.0,2,2,1,10.0,Relatively New,496.0,0,0,0,0,0,0,73
3472,flat,m3m golfestate,sector 65,5.4,18127.0,3,4,3,19.0,Moderately Old,2696.0,1,1,0,0,0,2,174
3473,house,independent,sector 56,2.95,20233.0,2,2,0,1.0,Moderately Old,1458.0,0,0,0,0,0,0,0
3474,flat,ramprasta awho,sector 95,0.92,5257.0,3,3,3+,13.0,New Property,1750.0,0,0,0,0,0,0,0
3475,flat,puri diplomatic greens,sector 111,2.58,11727.0,3,4,2,10.0,Moderately Old,2200.0,0,1,0,0,0,0,86
3476,flat,mapsko mount ville,sector 79,1.85,9640.0,3,4,3,21.0,New Property,1643.0,0,1,0,1,0,0,49
3478,flat,m3m golf hills phase 1,sector 79,1.7,10828.0,3,2,3,10.0,Relatively New,1570.0,0,0,0,0,0,0,0
3479,flat,chintels paradiso,sector 109,1.97,7490.0,4,4,2,11.0,Relatively New,2380.0,0,1,0,1,0,0,49
3481,flat,ramsons kshitij,sector 95,0.28,3651.0,2,2,2,5.0,New Property,694.0,0,0,0,0,1,0,0
3482,flat,godrej nature plus,sector 33,1.65,8267.0,3,3,3,2.0,Under Construction,2218.0,0,1,0,0,0,0,37
3483,flat,the close north,sector 50,2.35,11228.0,3,3,3,8.0,Moderately Old,2000.0,0,0,1,0,0,2,149
3484,flat,shree vardhman flora,sector 90,0.9,4615.0,3,4,3,4.0,Relatively New,1765.0,0,1,0,0,0,0,165
3485,flat,tulip violet,sector 69,2.0,9583.0,4,4,2,0.0,Relatively New,1889.0,0,0,0,0,0,0,157
3486,flat,smart world orchard,sector 61,1.6,13913.0,2,2,2,4.0,New Property,1278.0,1,0,0,0,1,0,29
3487,flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,2,2,3,2.0,Relatively New,1000.0,0,0,0,0,0,0,0
3488,flat,shree kirpalu gi sector 52,sector 52,1.45,7632.0,3,3,3+,7.0,Relatively New,1800.0,0,0,0,0,1,2,108
3489,flat,smart world orchard,sector 61,1.7,15179.0,2,2,2,4.0,Under Construction,1244.0,1,0,0,0,0,0,127
3490,flat,tulip purple,sector 69,1.8,9000.0,4,5,3+,4.0,Relatively New,2200.0,0,1,0,0,0,0,165
3491,flat,signature global solera,sector 107,0.28,5680.0,2,2,2,11.0,Relatively New,543.0,0,0,0,0,0,0,29
3492,house,ansal sushant lok plots,sector 43,5.8,29974.0,6,6,3,2.0,Relatively New,1935.0,0,1,0,0,1,2,49
3493,flat,tulsiani easy in homes,sohna road,0.4,7921.0,2,2,3,9.0,Under Construction,561.0,0,0,0,0,0,0,36
3494,flat,shapoorji pallonji joyville gurugram,sector 102,1.8,10638.0,3,3,3,1.0,Relatively New,1531.0,0,0,0,0,0,0,141
3495,flat,bestech altura,sector 79,1.9,9000.0,3,4,2,11.0,New Property,2389.0,0,1,0,0,0,0,49
3496,flat,dlf park place,sector 54,4.85,25867.0,3,4,3+,25.0,Relatively New,1875.0,0,1,0,0,0,2,26
3497,flat,conscient heritage max,sector 102,1.82,9010.0,3,4,3+,12.0,Relatively New,1757.0,0,1,0,0,0,0,101
3498,house,international city by sobha phase 2,sector 109,9.5,26389.0,5,5,3+,2.0,Relatively New,3600.0,1,1,1,1,0,0,133
3499,flat,apex our homes,sector 37c,0.35,3784.0,2,2,1,7.0,Relatively New,850.0,0,0,0,0,0,2,158
3501,flat,microtek greenburg,sector 86,1.25,8446.0,2,2,3,13.0,Moderately Old,1339.0,1,0,0,0,0,0,6
3502,flat,alpha corp gurgaonone,sector 84,2.2,7586.0,4,4,3,10.0,Relatively New,3222.0,0,1,0,0,0,0,21
3503,flat,signature global city 63a,sector 63a,1.55,14776.0,2,2,2,2.0,Under Construction,1167.0,0,0,0,0,0,0,0
3504,flat,dlf regal gardens,sector 90,1.78,8036.0,4,4,3+,8.0,Relatively New,2000.0,0,0,0,0,0,0,126
3505,flat,pgr shree kripaluji apartment,sector 52,1.4,6087.0,3,3,3+,8.0,Relatively New,2556.0,0,0,0,0,0,2,80
3507,flat,tulip violet,sector 69,1.76,9514.0,3,4,2,0.0,Relatively New,1674.0,0,0,0,0,0,0,157
3508,house,international city by sobha phase 2,sector 109,6.2,25514.0,5,5,2,2.0,Relatively New,2430.0,0,1,0,0,0,0,135
3509,flat,dlf the primus,sector 82a,2.2,10516.0,3,3,3+,16.0,Relatively New,1893.0,0,1,0,0,0,1,174
3510,flat,alpha corp gurgaonone,sector 84,1.52,7904.0,3,4,3,15.0,Relatively New,1703.0,0,1,0,0,0,0,92
3511,flat,central park flower valley aqua front towers,sector 33,2.96,13871.0,4,4,3,1.0,New Property,2371.0,0,1,0,0,0,2,24
3512,flat,vatika city homes,sector 83,1.0,5747.0,3,3,2,2.0,Relatively New,1575.0,0,0,1,0,0,2,174
3513,flat,hcbs sports ville,sohna road,0.3,4011.0,2,2,2,3.0,Relatively New,743.0,0,0,0,0,0,0,0
3514,house,dlf city plots phase 3,sector 24,1.6,3292.0,8,5,3+,4.0,Old Property,540.0,0,0,0,0,0,0,8
3515,flat,ats triumph,sector 104,1.95,8515.0,3,3,3+,3.0,New Property,2544.0,0,1,0,0,0,0,69
3516,flat,bestech park view residency,sector 2,1.55,8073.0,3,4,3+,4.0,Old Property,1738.0,0,1,0,0,0,0,84
3517,flat,tulip violet,sector 69,3.1,9823.0,4,6,3+,14.0,Relatively New,2817.0,0,1,0,1,0,0,174
3518,house,independent,sector 6,0.5,8333.0,3,3,2,2.0,Moderately Old,600.0,0,0,0,1,0,0,0
3519,flat,bptp terra,sector 37d,1.79,8981.0,4,3,3,15.0,Relatively New,1808.0,0,0,0,0,1,2,37
3520,flat,capital residences 360,sector 70a,1.1,7586.0,2,2,2,10.0,Relatively New,1312.0,1,0,0,0,0,0,42
3521,flat,dlf regal gardens,sector 90,1.26,7403.0,3,3,3,6.0,Relatively New,1603.0,0,0,0,0,1,2,28
3522,flat,bestech altura,sector 79,1.72,8000.0,3,4,3+,5.0,Relatively New,1695.0,0,1,0,0,0,0,174
3523,flat,raheja navodaya,sector 92,0.85,5407.0,3,3,0,0.0,Relatively New,1423.0,0,0,0,0,0,0,88
3525,flat,godrej,sector 79,1.18,8532.0,2,2,3,7.0,Relatively New,1252.0,0,0,0,0,0,0,158
3526,house,independent,sector 7,2.25,16892.0,5,3,0,2.0,Old Property,148.0,0,0,0,0,0,0,0
3528,flat,bestech park view ananda,sector 81,1.15,6928.0,3,2,3+,6.0,Relatively New,1463.0,1,0,0,0,0,2,104
3531,flat,dlf belvedere towers,sector 25,3.7,17619.0,4,4,3,18.0,Old Property,2333.0,0,1,0,0,0,2,26
3532,flat,mittal surya vihar,sector 21,1.4,5833.0,5,4,2,2.0,Moderately Old,2172.0,0,0,0,0,0,0,0
3533,flat,unitech the residences,sector 33,1.35,8738.0,3,4,2,8.0,Moderately Old,1398.0,0,1,0,0,0,0,49
3534,flat,park view apartment,sector 56,1.74,7565.0,3,3,3+,2.0,Old Property,2400.0,0,1,0,1,0,2,104
3535,flat,supertech hues,sector 68,0.93,8611.0,2,2,2,11.0,New Property,1200.0,0,0,0,0,0,0,0
3537,flat,parsvnath green ville,sector 48,1.75,7202.0,3,3,3,7.0,Old Property,2200.0,0,1,0,0,0,2,109
3538,flat,tulip violet,sector 69,1.44,9125.0,3,3,2,1.0,Relatively New,1381.0,0,0,0,1,0,0,174
3539,flat,orchid petals,sector 49,2.09,11579.0,3,3,3,0.0,Relatively New,1633.0,0,0,0,0,0,0,49
3540,flat,supertech araville,sector 79,0.9,6950.0,2,2,0,12.0,Relatively New,1295.0,0,0,0,0,0,0,0
3541,flat,ramprastha the edge towers,sector 37d,0.8,8889.0,2,2,3,10.0,Relatively New,1310.0,0,0,0,0,1,0,166
3543,house,independent,sector 11,1.8,8079.0,8,5,2,1.0,Relatively New,2476.0,0,0,0,0,0,0,0
3544,house,unitech aspen greens,sector 50,12.0,37037.0,3,4,2,1.0,Moderately Old,3240.0,1,1,0,0,0,2,101
3545,flat,kashish manor one,sector 111,1.65,7097.0,3,4,3+,14.0,Under Construction,2104.0,0,1,0,0,1,0,8
3546,flat,godrej aria,sector 79,1.69,8522.0,3,3,2,7.0,Relatively New,1795.0,0,0,0,0,0,0,112
3547,flat,vasant appartments,sector 14,1.7,7391.0,5,5,2,2.0,Old Property,2556.0,1,0,1,1,0,1,71
3548,flat,signature global solera,sector 107,0.28,5726.0,2,2,2,6.0,Relatively New,543.0,0,0,0,0,0,0,45
3549,flat,antriksh heights,sector 84,0.73,6083.0,2,2,3+,4.0,Relatively New,1026.0,1,0,1,1,0,0,158
3550,flat,vatika the seven lamps,sector 82,0.85,5977.0,2,2,2,9.0,Relatively New,1294.0,1,0,0,0,0,0,117
3551,flat,bestech park view ananda,sector 81,0.95,6985.0,2,2,2,13.0,Relatively New,1150.0,0,0,0,0,0,2,167
3552,flat,vatika lifestyle homes,sector 83,1.3,4545.0,3,3,1,6.0,Relatively New,2588.0,0,0,0,0,0,0,79
3554,flat,signature global city 37d ph 2,sector 37d,1.1,8148.0,3,3,1,2.0,Under Construction,1500.0,0,0,0,1,0,0,30
3555,flat,signature global park,sohna road,0.95,7851.0,3,2,3+,3.0,New Property,1210.0,0,0,0,0,0,0,85
3556,flat,smart world orchard,sector 61,2.2,13497.0,3,3,2,3.0,Under Construction,1811.0,0,0,0,0,0,0,16
3558,house,independent,sector 3,0.92,15257.0,4,1,0,1.0,Moderately Old,603.0,0,0,0,0,0,0,0
3559,flat,sidhartha ncr one phase,sector 95,0.9,4500.0,3,3,1,15.0,Relatively New,2000.0,0,0,0,0,0,0,60
3560,house,vatika sovereign next,sector 82a,3.85,7500.0,5,6,3+,6.0,Relatively New,5140.0,0,0,0,0,0,0,53
3562,house,not applicable,shivaji nagar,2.2,12222.0,4,3,2,1.0,Old Property,1800.0,1,0,0,1,0,0,24
3563,flat,godrej air,sector 85,1.8,13139.0,3,3,3,30.0,Under Construction,141.0,0,0,0,0,0,0,45
3565,house,independent,sector 25,10.0,37037.0,5,5,3+,3.0,Moderately Old,9500.0,0,1,0,1,0,1,29
3566,house,vipul tatvam villa,sector 48,18.5,26429.0,4,4,1,1.0,Moderately Old,7000.0,0,0,0,0,0,0,30
3567,flat,umang winter hills,sector 77,0.92,5049.0,3,3,3,17.0,Relatively New,1602.0,0,0,0,0,1,2,49
3568,house,independent,sector 4,0.47,10609.0,2,2,1,2.0,New Property,50.0,1,0,0,0,0,2,73
3569,house,independent,sector 105,0.74,7400.0,3,3,0,2.0,Moderately Old,1000.0,0,0,0,0,0,0,0
3570,flat,ambience creacions,sector 22,2.55,13710.0,3,3,3,8.0,Relatively New,1860.0,0,0,0,0,1,2,125
3571,house,independent,sector 7,3.1,13778.0,3,3,2,2.0,Old Property,2250.0,0,0,0,0,0,0,22
3573,flat,mapsko mount ville,sector 79,1.28,8556.0,3,3,3,16.0,Relatively New,1265.0,1,0,0,0,0,2,128
3574,flat,dlf new town heights,sector 90,1.21,6244.0,3,3,3+,7.0,Relatively New,1929.0,0,1,0,1,0,0,127
3575,flat,city heights,sector 39,1.75,8750.0,3,4,3,3.0,Old Property,2222.0,0,1,0,0,0,1,42
3577,flat,breez global heights,sohna road,0.26,6599.0,1,1,1,6.0,New Property,438.0,0,0,0,0,0,0,26
3578,flat,la vida by tata housing,sector 113,2.4,10825.0,3,4,3+,5.0,Relatively New,1940.0,0,1,0,0,0,0,49
3579,flat,sidhartha ncr greens,sector 95,0.56,5657.0,2,2,3,13.0,New Property,896.0,0,0,0,0,0,0,8
3580,flat,antriksh heights,sector 84,0.69,5111.0,2,2,3+,8.0,Relatively New,1222.0,1,0,0,0,0,0,59
3581,flat,m3m antalya hills,sector 79,1.15,7497.0,3,3,3+,1.0,Under Construction,1200.0,1,0,0,0,0,0,51
3582,flat,signature andour heights,sector 71,0.6,10000.0,2,2,1,5.0,Relatively New,557.0,0,0,0,1,0,0,59
3583,house,signature global city,sector 37d,1.27,8089.0,3,3,3,4.0,Under Construction,1570.0,0,0,0,1,0,0,89
3584,flat,m3m skywalk,sector 74,1.6,9512.0,2,2,2,26.0,Relatively New,1508.0,0,0,0,0,0,2,158
3585,house,international city by sobha phase 1,sector 109,12.0,20000.0,5,6,3,2.0,Relatively New,7000.0,1,1,0,0,0,2,154
3586,flat,indiabulls enigma,sector 110,3.4,10000.0,4,5,3,10.0,Relatively New,3000.0,0,1,0,0,0,0,152
3587,flat,dlf express greens,sector 1a imt manesar,1.6,6809.0,4,6,3+,4.0,Relatively New,2611.0,1,1,0,1,0,0,49
3588,flat,aipl zen residences,sector 70a,1.25,9905.0,2,2,2,19.0,New Property,1402.0,0,0,0,0,0,0,42
3589,flat,bestech park view city,sector 49,2.9,12170.0,4,4,3+,5.0,Moderately Old,2157.0,0,1,0,0,0,0,117
3590,flat,emaar mgf the palm drive,sector 66,3.5,15909.0,3,3,3,7.0,Moderately Old,2125.0,0,1,1,0,0,2,149
3591,house,project mianwali colony,sector 12,1.7,9444.0,1,1,2,1.0,Old Property,2000.0,0,0,0,0,0,0,0
3593,flat,m3m sierra 68,sector 68,1.25,10246.0,2,2,3,4.0,New Property,938.0,0,0,0,0,0,0,44
3594,flat,emaar mgf emerald floors premier,sector 65,2.77,14025.0,4,4,3+,3.0,Relatively New,2194.0,1,1,0,0,0,1,174
3595,flat,ss the leaf,sector 85,1.25,10889.0,2,2,3+,17.0,Relatively New,1426.0,0,0,1,0,0,0,156
3596,flat,emaar mgf the palm drive,sector 66,2.85,14615.0,3,3,3,11.0,Relatively New,1950.0,1,0,0,0,0,2,67
3597,house,sushant lok 1 builder floors,sector 43,6.25,30728.0,7,7,3+,3.0,Moderately Old,2034.0,1,1,1,0,0,0,46
3598,flat,vatika the seven lamps,sector 82,0.78,5932.0,2,2,2,0.0,Relatively New,1175.0,0,0,0,0,0,2,103
3599,flat,sobha city,sector 108,3.95,16859.0,3,4,2,15.0,Relatively New,2343.0,0,1,0,0,0,0,49
3600,flat,m3m the marina,sector 68,1.02,8095.0,2,2,2,11.0,Relatively New,1250.0,0,0,0,0,1,2,49
3601,flat,pivotal devaan apartments,sector 84,0.39,6500.0,2,2,0,5.0,Relatively New,549.0,0,0,0,0,0,0,0
3602,flat,swarn jayanti cghs,sector 54,1.75,7609.0,4,3,3+,3.0,Old Property,1900.0,0,0,0,0,1,2,26
3603,house,independent,sector 12,1.4,8701.0,2,2,1,2.0,Old Property,166.0,0,0,0,0,0,0,0
3604,flat,unitech uniworld gardens,sector 47,2.4,11505.0,3,3,3+,10.0,Moderately Old,1888.0,0,1,0,0,0,2,120
3605,flat,m3m woodshire,sector 107,0.8,5857.0,2,2,3+,6.0,Relatively New,1204.0,0,0,0,1,0,2,174
3606,flat,tulip violet,sector 69,1.4,9103.0,3,3,1,12.0,Relatively New,1392.0,0,0,0,0,0,2,157
3607,flat,mapsko casa bella,sector 82,1.75,6903.0,4,5,3+,1.0,Relatively New,2535.0,0,0,0,0,0,0,54
3608,flat,paras dews,sector 106,0.92,6643.0,2,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,0,174
3609,flat,smart world gems,sector 89,1.2,8433.0,3,3,2,3.0,New Property,1423.0,1,0,0,0,1,0,37
3610,flat,sidhartha ncr one phase,sector 95,0.6,4800.0,2,2,3,10.0,New Property,1250.0,0,0,0,0,0,0,0
3611,flat,experion windchants,sector 112,5.31,11205.0,4,6,3+,15.0,Relatively New,3573.33,0,1,0,1,0,0,72
3612,flat,dlf the ultima,sector 81,2.4,11412.0,3,3,3+,12.0,Relatively New,1650.0,0,1,0,0,0,1,49
3613,house,experion windchants,sector 112,7.99,12520.0,4,6,3,2.0,New Property,6382.0,0,1,1,1,0,2,129
3615,flat,tulip violet,sector 69,1.4,8929.0,3,3,1,12.0,Relatively New,1419.0,0,0,0,0,0,0,157
3616,house,independent,sector 25,10.85,38150.0,6,6,1,3.0,Relatively New,2844.0,0,0,1,0,0,2,136
3618,flat,shapoorji pallonji joyville gurugram,sector 102,2.4,10545.0,4,4,3+,15.0,Relatively New,1957.0,0,0,0,0,0,0,108
3620,flat,signature global park,sohna road,0.75,6938.0,2,2,0,1.0,Relatively New,1081.0,0,0,0,0,0,0,58
3621,flat,godrej summit,sector 104,0.75,5910.0,2,2,3,6.0,Relatively New,1148.0,0,0,0,0,1,0,79
3622,flat,emaar mgf emerald floors premier,sector 65,2.8,14177.0,4,4,3,2.0,Relatively New,2194.0,1,1,0,0,0,2,108
3623,flat,cghs vidya enclave,sector 56,1.7,10968.0,3,2,3,6.0,Old Property,1585.0,0,0,1,0,0,0,101
3624,flat,central park resorts,sector 48,15.0,22388.0,5,6,3+,17.0,Relatively New,7444.0,1,1,0,1,0,1,45
3625,house,shri shyam residency,sector 104,0.62,12400.0,3,3,1,2.0,Moderately Old,900.0,0,0,0,0,1,1,8
3626,flat,pareena laxmi apartments,sector 99a,0.32,5787.0,2,2,2,11.0,New Property,502.0,0,0,0,0,0,0,66
3627,flat,vatika independent floors,sector 82,1.45,8056.0,4,3,0,1.0,Relatively New,1800.0,0,0,0,0,0,0,50
3628,flat,godrej aria,sector 79,1.3,9623.0,2,4,2,3.0,Relatively New,1223.0,0,0,0,0,0,0,53
3629,flat,umang winter hills,sector 77,0.75,5589.0,2,2,2,7.0,Relatively New,1180.0,0,0,0,0,0,2,174
3630,flat,la vida by tata housing,sector 113,1.35,13990.0,2,2,3,10.0,New Property,1090.0,0,0,0,0,0,0,174
3631,flat,smart world orchard,sector 61,2.0,12912.0,3,3,2,3.0,New Property,1721.0,0,0,0,0,1,0,61
3632,flat,ansal plaza,sector 2,1.0,10000.0,2,3,0,1.0,Moderately Old,1000.0,0,0,0,0,0,0,0
3633,flat,sobha city,sector 108,2.33,14463.0,3,3,3,17.0,Relatively New,1711.0,0,0,1,0,0,2,159
3634,flat,ireo the corridors,sector 67a,2.08,12044.0,3,3,2,6.0,Under Construction,1563.0,0,0,0,0,1,0,55
3635,flat,ansal harmony homes,sector 57,1.12,10667.0,2,2,1,0.0,Old Property,950.0,0,0,0,0,0,0,72
3637,house,independent,sohna road road,0.49,4261.0,2,2,1,3.0,New Property,1150.0,0,0,0,0,0,0,0
3638,flat,pioneer urban presidia,sector 62,7.15,16486.0,4,5,3+,7.0,Relatively New,3925.0,1,1,1,0,0,2,158
3639,flat,suncity platinum towers,sector 28,6.2,23091.0,3,4,3+,21.0,Relatively New,2000.0,0,1,0,0,0,2,160
3640,house,malibu towne,sector 47,1.15,4646.0,3,3,3,2.0,Old Property,275.0,0,0,0,0,0,2,33
3641,house,independent,sector 25,13.0,45710.0,6,8,3+,2.0,Relatively New,2844.0,1,1,1,1,0,1,0
3642,flat,mapsko paradise,sector 83,0.75,5597.0,3,3,3,10.0,New Property,1162.0,0,0,0,0,1,2,49
3645,house,signature global city 63a,sector 63,1.5,6289.0,3,3,2,1.0,New Property,2385.0,0,0,0,0,0,0,0
3646,house,international city by sobha phase 1,sector 109,6.0,9634.0,5,5,3+,2.0,Relatively New,6228.0,1,1,1,1,0,0,160
3647,flat,smart world gems,sector 89,0.9,8145.0,2,2,2,1.0,New Property,1105.0,0,0,0,0,0,0,45
3648,house,unitech espace,sector 50,7.45,34491.0,4,4,3,3.0,Old Property,4500.0,0,1,0,0,0,2,59
3649,flat,ireo victory valley,sector 67,2.95,12236.0,3,3,3,10.0,Relatively New,2150.0,0,1,0,0,0,2,174
3650,flat,suncity vatsal valley,gwal pahari,1.53,10699.0,3,3,3,2.0,New Property,1589.0,0,0,0,0,0,2,117
3651,flat,vatika gurgaon,sector 83,0.98,8167.0,2,2,3,5.0,Relatively New,1300.0,0,0,0,0,0,2,96
3653,flat,shree vardhman flora,sector 90,1.3,5253.0,4,5,2,9.0,Relatively New,2134.0,1,1,0,0,0,0,110
3654,flat,signature global city 37d ph 2,sector 37d,1.35,9375.0,3,3,3+,3.0,Under Construction,1600.0,0,0,0,1,0,0,51
3655,flat,tata primanti,sector 72,6.75,19286.0,4,4,3+,0.0,New Property,4000.0,0,1,0,0,0,2,174
3656,flat,sobha city,sector 108,2.9,14478.0,3,4,2,11.0,Relatively New,2003.0,0,0,0,0,0,0,108
3657,flat,umang winter hills,sector 77,0.71,5306.0,2,2,2,6.0,Relatively New,1057.0,1,0,0,0,0,0,108
3658,flat,ss the coralwood,sector 84,1.1,4857.0,3,3,2,9.0,Relatively New,1584.0,0,0,0,0,0,0,75
3659,flat,umang monsoon breeze,sector 78,0.9,4615.0,3,3,2,1.0,Moderately Old,1900.0,0,1,0,1,0,0,65
3660,house,bptp visionnaire,sector 70a,5.4,20690.0,4,5,3+,3.0,Relatively New,2610.0,1,1,1,1,0,2,136
3661,flat,ireo uptown,sector 66,4.85,12999.0,4,4,3+,15.0,Relatively New,3500.0,1,1,1,1,0,2,156
3662,flat,om apartment dayanand colony,sector 5,0.26,4370.0,1,1,1,3.0,Relatively New,648.0,0,0,0,0,0,0,14
3663,flat,dlf regency park,sector 28,1.35,11739.0,2,2,2,14.0,Old Property,1120.0,0,0,1,0,0,0,66
3664,flat,antriksh heights,sector 84,0.79,4580.0,3,3,3+,8.0,New Property,1561.0,0,0,0,0,0,0,24
3665,house,independent,sector 12,0.7,4118.0,4,4,1,2.0,Moderately Old,1700.0,0,0,0,0,0,0,0
3666,flat,godrej nature plus,sector 33,1.08,13123.0,2,2,3,8.0,Under Construction,85.0,0,0,0,0,0,0,56
3667,flat,ashiana anmol,sector 33,1.1,8627.0,2,2,2,4.0,Under Construction,1275.0,0,0,0,0,0,0,0
3668,flat,pyramid urban homes 2,sector 86,0.41,8283.0,2,2,1,7.0,New Property,557.0,1,1,0,1,1,0,49
3669,house,unitech nirvana birch court,sector 50,6.8,31481.0,4,4,3+,2.0,Old Property,2160.0,1,1,0,1,0,0,105
3670,flat,dlf the ultima,sector 81,2.21,10366.0,3,3,3+,3.0,Relatively New,1881.0,0,1,0,0,0,1,149
3671,flat,bestech park view residency,sector 2,1.59,8281.0,3,4,3+,11.0,Moderately Old,1738.0,0,1,0,0,0,0,100
